date,chat_name,chat_id,sender_id,username,text
2025-02-03T12:20:39,💬 Data Practicum Chat,1379846874,user168336377,Мариян Умагалова,
2025-02-03T12:20:52,💬 Data Practicum Chat,1379846874,user317277992,Ksenia,На осознанный классный выбор?)
2025-02-03T12:20:52,💬 Data Practicum Chat,1379846874,user1349934990,Илья,Это всё для меня?
2025-02-03T12:23:11,💬 Data Practicum Chat,1379846874,user168336377,Мариян Умагалова,Ну вот ты будешь слушать мои голосовухи?)))
2025-02-03T12:23:22,💬 Data Practicum Chat,1379846874,user168336377,Мариян Умагалова,Ну да. И все зря
2025-02-03T12:23:55,💬 Data Practicum Chat,1379846874,user317277992,Ksenia,Так я слушаю
2025-02-03T12:37:14,💬 Data Practicum Chat,1379846874,user168336377,Мариян Умагалова,https://t.me/+i6upyoecsCk4ZTAy
2025-02-03T12:41:22,💬 Data Practicum Chat,1379846874,user334733842,Лиличка,"Ребята, я не поняла, почему только 1 подписчик"
2025-02-03T12:41:56,💬 Data Practicum Chat,1379846874,user295904416,Andrey Novikov,нет слабонервных
2025-02-03T12:42:07,💬 Data Practicum Chat,1379846874,user168336377,Мариян Умагалова,У остальных с нервами все ок может
2025-02-03T12:42:26,💬 Data Practicum Chat,1379846874,user334733842,Лиличка,Ну и ладнушки
2025-02-03T12:49:49,💬 Data Practicum Chat,1379846874,user234467651,Aleksey Voronin,"Я пока ещё не шарю за голосовые Мариян, поэтому воздержусь)"
2025-02-03T12:50:10,💬 Data Practicum Chat,1379846874,user295904416,Andrey Novikov,зря
2025-02-03T12:51:22,💬 Data Practicum Chat,1379846874,user947204686,Ильдар Хабриялов,"Судя по обложке канала, голосовые/подкасты будут по средам, да?"
2025-02-03T12:52:23,💬 Data Practicum Chat,1379846874,user168336377,Мариян Умагалова,Поживем увидим
2025-02-03T17:09:18,💬 Data Practicum Chat,1379846874,[],[],
2025-02-04T10:51:10,💬 Data Practicum Chat,1379846874,channel1763861461,DATA ALUMNI PRACTICUM,"Предложение поучаствовать в бета-тестировании Продуктового аналитика и BI-аналитика *для выпускников курсов ""Аналитик данных"", ""Аналитик данных расширенный"" и ""Аналитик данных Bootcamp"" Всем привет! На связи команда курсов Аналитики данных. Мы активно работаем над курсами Продуктового аналитика и BI-аналитика, и сейчас мы в поиске бета-тестировщиков новых курсов. Для тестирования необходимы навыки в аналитике данных, именно поэтому мы пришли к вам — нашим выпускникам #бета-тест — это возможность бесплатно пройти обучение с сопровождением в Яндекс Практикуме. Главная задача тестировщика — оставлять подробную обратную связь по своему опыту обучения. Что нужно будет делать тестировщику? 1) Подготовиться к бета-тестированию по материалам, которые мы предоставляем. У наших выпускников есть большая часть навыков, которые необходимы для прохождения обоих курсов. Но есть несколько тем, прохождение которых, поможет тестировщикам чувствовать себя уверенно при прохождении курса. Подготовка по материалам займет примерно от 30-40 часов. 2) Учиться на протяжении всего бета-теста. Ориентировочно тестирование будет проходить с середины февраля 2025 по начало июня 2025. 3) Тратить ≈ 12-15 часов в неделю на обучение + около часа в неделю совокупно на обратную связь. 4) Анализировать полученный в ходе обучения опыт и обязательно делиться с нами информацией, которая может улучшить процесс учёбы: заполнять опросники после прохождения определенных этапов обучения (урок, тема, спринт) Что получит тестировщик? Важно: мы не сможем выдать дипломы о прохождении курса тестировщикам, так как тестироваться будет только часть курсов. Бесплатное обучение с сопровождением по одной из специализаций: Продуктовый аналитик Кто это? Мобильное приложение супермаркета, сайт агрегатора недвижимости или личный кабинет клиента онлайн-банка — всё это продукты. Чтобы они приносили прибыль, продуктовый аналитик регулярно занимается анализом, интерпретацией данных, выдвижением гипотез и изучением поведения пользователя. Какие темы ты изучишь? Как живёт и работает продукт. Логирование. Построение системы метрик продукта. Экономика продукта (как оценивать, как продукт зарабатывает). Поиск инсайтов в работе продукта (как помогать находить точки роста продукта). АВ-тесты в работе продуктового аналитика (как измерить эффекты от запуска новых фичей). BI-аналитик Кто это? BI-аналитики помогают руководителям компаний принимать важные решения. Они собирают, анализируют и визуализируют данные в виде графиков, таблиц и диаграмм. Например, онлайн‑кинотеатр запустил новое направление в продукте — сериалы. BI‑аналитик создал дашборд, на котором менеджеры кинотеатра могут в реальном времени наблюдать, какие сериалы и у каких сегментов аудитории более популярны. Какие темы ты изучишь? Анализ бизнес-требований и планирование отчетности. Проектирование дизайна дашборда и документирование его логики. Завершение работы над дашбордом и документацией. SUPERSET. Проектирование витрины данных и предобработка данных. Углубленная работа с данными и разработка отдельных визуализаций. Что нужно сделать, чтобы присоединиться к тестированию? Если вы выпускник курсов ""Аналитик данных"", ""Аналитик данных расширенный"", ""Аналитик данных Bootcamp"", вам интересно протестировать один из двух курсов и у вас есть 12-15 свободных часов в неделю, заполните форму. Если у вас возникнут вопросы по бета-тестированию, их можно задать менеджеру команды сопровождения в тг @vera_kuzmina Будем рады видеть вас на бета-тестировании! Хорошего дня!"
2025-02-04T10:56:33,💬 Data Practicum Chat,1379846874,user1798021720,Юра Лазарев,ссылка на NDA неактива
2025-02-04T10:57:03,💬 Data Practicum Chat,1379846874,user539058319,Юлия А,Ссылка на nda не активна
2025-02-04T11:00:51,💬 Data Practicum Chat,1379846874,user1333431902,Sasha Sheblanov,Тоже самое
2025-02-04T11:03:01,💬 Data Practicum Chat,1379846874,user138328488,Polina Vasilieva,и у меня
2025-02-04T11:06:20,💬 Data Practicum Chat,1379846874,user359466653,Anastasia Bulchuk,Плюсую)
2025-02-04T11:07:26,💬 Data Practicum Chat,1379846874,user477096131,Svetlana Rybalko,+
2025-02-04T11:07:27,💬 Data Practicum Chat,1379846874,user168336377,Мариян Умагалова,А DS-никам не дают такую возможность?
2025-02-04T11:09:50,💬 Data Practicum Chat,1379846874,user238634287,Kate Zastrogina,+
2025-02-04T11:19:47,💬 Data Practicum Chat,1379846874,user783843821,Дарья Мишустина,"Не могу подписать NDA ""Ссылка неактивна. Запросите новую ссылку""..."
2025-02-04T11:21:32,💬 Data Practicum Chat,1379846874,user127960991,Vladimir Shvets,Ссылка на NDA неактивна
2025-02-04T11:24:15,💬 Data Practicum Chat,1379846874,user262309349,Arsen (არსენა) Хабибуллин,А как вспомнить номер своей когорты)))
2025-02-04T11:25:09,💬 Data Practicum Chat,1379846874,user1798021720,Юра Лазарев,я написал в саппорт =D
2025-02-04T11:25:10,💬 Data Practicum Chat,1379846874,user94536719,Максим Янчиков,+
2025-02-04T11:30:03,💬 Data Practicum Chat,1379846874,user1402441,@Ali J,"Все уже обозначили, что ссылка на Nda неактивна?"
2025-02-04T11:31:13,💬 Data Practicum Chat,1379846874,user329172522,George,Щас проверю и напишу
2025-02-04T11:31:25,💬 Data Practicum Chat,1379846874,user329172522,George,"Не могу подписать NDA ""Ссылка неактивна. Запросите новую ссылку""..."
2025-02-04T11:32:42,💬 Data Practicum Chat,1379846874,user282221544,Алексей Савельев,"Давай уже первые подкасты, а то начнутся отписки"
2025-02-04T11:40:10,💬 Data Practicum Chat,1379846874,user168336377,Мариян Умагалова,"Отписки начнутся, когда пойдут мои подкасты"
2025-02-04T11:41:51,💬 Data Practicum Chat,1379846874,user329172522,George,Подписался
2025-02-04T11:42:07,💬 Data Practicum Chat,1379846874,user168336377,Мариян Умагалова,"Вообще, было бы неплохо, если все участники записывали туда какие- то кейсы рабочие. Инсайты. Можно в любом формате."
2025-02-04T11:42:16,💬 Data Practicum Chat,1379846874,user168336377,Мариян Умагалова,
2025-02-04T11:49:08,💬 Data Practicum Chat,1379846874,user372262557,Яша,"Написал в сопровождение, но там по прежнему тишина:)"
2025-02-04T11:55:05,💬 Data Practicum Chat,1379846874,user317277992,Ksenia,Хочешь чтобы все годосовухи писали?
2025-02-04T11:55:42,💬 Data Practicum Chat,1379846874,user802152729,Anton,"Отправил заявку, но без NDA, так как ссылка неактивна"
2025-02-04T12:00:01,💬 Data Practicum Chat,1379846874,user447051740,Елена,"тоже оставила заявку без ссылки( Но готова ее подтвердить, как только она станет доступной))"
2025-02-04T12:01:49,💬 Data Practicum Chat,1379846874,user138328488,Polina Vasilieva,тоже отправила без ссылки.
2025-02-04T12:07:08,💬 Data Practicum Chat,1379846874,user168336377,Мариян Умагалова,Против ничего не имею)
2025-02-04T12:07:32,💬 Data Practicum Chat,1379846874,user236345485,Olga Alexeeva,+1
2025-02-04T12:12:46,💬 Data Practicum Chat,1379846874,user40196989,Алексей Яцына,Ну и где голосовухи? Я чего зря подписывался?
2025-02-04T12:13:52,💬 Data Practicum Chat,1379846874,user62472764,Oleg Zhukov,Ссылка на NDA не работает
2025-02-04T12:14:13,💬 Data Practicum Chat,1379846874,user168336377,Мариян Умагалова,Ща спою
2025-02-04T12:14:27,💬 Data Practicum Chat,1379846874,user168336377,Мариян Умагалова,Не провоцируйте
2025-02-04T12:14:51,💬 Data Practicum Chat,1379846874,user168336377,Мариян Умагалова,Там есть возможность подписчикам записывать?
2025-02-04T12:14:57,💬 Data Practicum Chat,1379846874,user60031833,Sergey,А потом ты будешь их конвертировать в голосовые?) Или зачитывать?)
2025-02-04T12:15:11,💬 Data Practicum Chat,1379846874,user40196989,Алексей Яцына,Нет(
2025-02-04T12:15:34,💬 Data Practicum Chat,1379846874,user168336377,Мариян Умагалова,Вообще планировалось чтобы все могли записывать. Надо глянуть настройки
2025-02-04T12:16:34,💬 Data Practicum Chat,1379846874,[],[],
2025-02-04T12:17:46,💬 Data Practicum Chat,1379846874,user983179713,Мария Беляева,"Отправила заявку без NDA, готова подписать, как только станет доступной"
2025-02-04T12:18:50,💬 Data Practicum Chat,1379846874,[],[],
2025-02-04T12:28:10,💬 Data Practicum Chat,1379846874,[],[],
2025-02-04T12:33:33,💬 Data Practicum Chat,1379846874,user563068951,Anastasia,"+заполнила заявку без NDA, готова дополнительно подписать"
2025-02-04T13:13:06,💬 Data Practicum Chat,1379846874,user244733415,Diana Butova,+ без NDA
2025-02-04T13:13:49,💬 Data Practicum Chat,1379846874,user262309349,Arsen (არსენა) Хабибуллин,"Коллеги, был у кого-то опыт продумывания/настройки в компании взаимодействия отдела N. с LLM? интересует пользовательский интерфейс, как обычно это организуется...."
2025-02-04T13:17:55,💬 Data Practicum Chat,1379846874,user1388023697,Ксения Аджич,Тоже отправила заявку без ссылки
2025-02-04T13:18:14,💬 Data Practicum Chat,1379846874,user40196989,Алексей Яцына,Ого сколько нахлебников
2025-02-04T13:22:41,💬 Data Practicum Chat,1379846874,user295904416,Andrey Novikov,так много желающих записаться на курс и забить на него через неделю кто бы мог подумать)
2025-02-04T13:25:17,💬 Data Practicum Chat,1379846874,user211448045,M Z,"хм, тестировщик = нахлебник?"
2025-02-04T13:50:35,💬 Data Practicum Chat,1379846874,user1349934990,Илья,Д
2025-02-04T13:51:56,💬 Data Practicum Chat,1379846874,user401874375,Farida Hamzina,+ без nda
2025-02-04T13:52:04,💬 Data Practicum Chat,1379846874,user40196989,Алексей Яцына,и в каком месте тут тестировшик?
2025-02-04T14:05:56,💬 Data Practicum Chat,1379846874,user211448045,M Z,в сути и в тексте предложения
2025-02-04T14:32:56,💬 Data Practicum Chat,1379846874,user1162731560,Илья Пушин,"заявку отправил, пока nda недоступен, но готов подписать"
2025-02-04T14:38:19,💬 Data Practicum Chat,1379846874,user14555671,Aleksandr,Отправил заявку без NDA
2025-02-04T14:54:20,💬 Data Practicum Chat,1379846874,user40196989,Алексей Яцына,"Интересно, а написать в чат что ты заполнил и что ссылка на NDA не работает, является обязательным условием участия?"
2025-02-04T14:54:51,💬 Data Practicum Chat,1379846874,user317277992,Ksenia,"это под постом пишут, не в чат"
2025-02-04T14:55:13,💬 Data Practicum Chat,1379846874,user40196989,Алексей Яцына,Ну та же суть)
2025-02-04T14:55:17,💬 Data Practicum Chat,1379846874,user60031833,Sergey,"Нет, сначала нужно написать о том, что nda не работает ссылка"
2025-02-04T14:55:59,💬 Data Practicum Chat,1379846874,user40196989,Алексей Яцына,"Я слышал историю что один мальчик заполнил, но не написал об этом и умер"
2025-02-04T14:56:45,💬 Data Practicum Chat,1379846874,user316628525,Leonid,возможно потому что он не написал - он не прошёл отбор
2025-02-04T14:58:16,💬 Data Practicum Chat,1379846874,user316628525,Leonid,делиться проблемами -- это же важная часть условия отбора
2025-02-04T15:24:55,💬 Data Practicum Chat,1379846874,user282221544,Алексей Савельев,"Ты еще ничего толком не проверил, но уже нарушил NDA, раскрыв неопределенному кругу лиц существование проблемы в системе…"
2025-02-04T15:25:40,💬 Data Practicum Chat,1379846874,user1349934990,Илья,Так он его не подписывал
2025-02-04T15:26:13,💬 Data Practicum Chat,1379846874,user282221544,Алексей Савельев,Он продемонстрировал отношение. Корректнее было в личку написать.
2025-02-04T15:26:57,💬 Data Practicum Chat,1379846874,user282221544,Алексей Савельев,Теперь все кто тут отписались про нерабоьающую ссылку в черном списке
2025-02-04T15:27:15,💬 Data Practicum Chat,1379846874,user262309349,Arsen (არსენა) Хабибуллин,"он не умер, он Умер"
2025-02-04T15:31:50,💬 Data Practicum Chat,1379846874,user100092469,Irina,
2025-02-04T15:32:40,💬 Data Practicum Chat,1379846874,user262309349,Arsen (არსენა) Хабибуллин,"солнышко в зимних мехах, привет!"
2025-02-04T15:33:27,💬 Data Practicum Chat,1379846874,user947139537,Ilya Plotnikov,надо не так
2025-02-04T15:33:31,💬 Data Practicum Chat,1379846874,user947139537,Ilya Plotnikov,вот так надо
2025-02-04T15:34:08,💬 Data Practicum Chat,1379846874,user262309349,Arsen (არსენა) Хабибуллин,у нас просто разные цели
2025-02-04T15:35:28,💬 Data Practicum Chat,1379846874,user1349934990,Илья,Отсылка на Венеру в мехах?
2025-02-04T15:35:32,💬 Data Practicum Chat,1379846874,user1349934990,Илья,
2025-02-04T15:36:16,💬 Data Practicum Chat,1379846874,user589815330,"Катерина Ефремова [+2,5ч мск]","Ребят, коллеги уже решают вопрос по NDA"
2025-02-04T15:37:00,💬 Data Practicum Chat,1379846874,user262309349,Arsen (არსენა) Хабибуллин,мазохистичный порыв да
2025-02-04T16:02:36,💬 Data Practicum Chat,1379846874,user100092469,Irina,какие дела?
2025-02-04T16:02:57,💬 Data Practicum Chat,1379846874,user100092469,Irina,
2025-02-04T16:04:17,💬 Data Practicum Chat,1379846874,user60031833,Sergey,"Удобно, я тоже буду смешивать какие люди и как дела в один вопрос) Спасибо!"
2025-02-04T16:04:46,💬 Data Practicum Chat,1379846874,user100092469,Irina,всегда пожалуйста
2025-02-04T16:06:19,💬 Data Practicum Chat,1379846874,user820999818,Александр Рожков,"Коллеги, создал тг канал, где можно делиться информацией о пройденных тестовых и собеседованиях по аналитике данных, чтобы каждый знал к чему готовиться на примере реальных кейсов https://t.me/analytic_test"
2025-02-04T16:07:35,💬 Data Practicum Chat,1379846874,user60031833,Sergey,"Мне кажется, чтобы звать кого-то подписаться, обещаний недостаточно. Нужно уже изначально быть полезным, а потом уже звать"
2025-02-04T16:10:11,💬 Data Practicum Chat,1379846874,user820999818,Александр Рожков,"Там будут, надеюсь, данные коллективного разума соискателей, чтобы знать актуальные новости по процессу трудоустройства. Она может быть полезна всем, кто пытается найти работу"
2025-02-04T16:10:22,💬 Data Practicum Chat,1379846874,user317277992,Ksenia,Прям пик создания каналов пошёл
2025-02-04T16:10:46,💬 Data Practicum Chat,1379846874,user40196989,Алексей Яцына,"Ну наконец то! Мне кажется там на курсах теперь говорят ""Не создал канал - работать не начнешь"""
2025-02-04T16:10:49,💬 Data Practicum Chat,1379846874,user947139537,Ilya Plotnikov,Твой когда будет?
2025-02-04T16:11:13,💬 Data Practicum Chat,1379846874,user317277992,Ksenia,"Мне он не нужен, зачем"
2025-02-04T16:11:32,💬 Data Practicum Chat,1379846874,user60031833,Sergey,"Думаешь, вместо гитхаба, теперь оформляют свой канал?)"
2025-02-04T16:12:22,💬 Data Practicum Chat,1379846874,user60031833,Sergey,"А коллективный разум будет чем мотивирован, чтобы делать эту работу? (Это именно работа, причем трудная)"
2025-02-04T16:12:25,💬 Data Practicum Chat,1379846874,user40196989,Алексей Яцына,"Думаю да, ведь бесполезней гитхаба совета сложно придумать"
2025-02-04T16:13:24,💬 Data Practicum Chat,1379846874,user820999818,Александр Рожков,"Чтобы было проще подготовиться к собеседованию/тестовому, зная, что тебя может ждать"
2025-02-04T16:14:04,💬 Data Practicum Chat,1379846874,user282221544,Алексей Савельев,"@umagalova у тебя уже 12 подписчиков, когда контент?"
2025-02-04T16:14:32,💬 Data Practicum Chat,1379846874,user60031833,Sergey,"Чтобы подготовиться, нужно чтобы что-то было там, откуда оно будет появляться?"
2025-02-04T16:15:19,💬 Data Practicum Chat,1379846874,user820999818,Александр Рожков,"Сергей, ответ очевиден, люди будут сбрасывать, если захотят."
2025-02-04T16:15:38,💬 Data Practicum Chat,1379846874,user60031833,Sergey,А чем они будут мотивированы чтобы сбрасывать это?)
2025-02-04T16:16:13,💬 Data Practicum Chat,1379846874,user100092469,Irina,А что у Мариян есть канал???
2025-02-04T16:16:22,💬 Data Practicum Chat,1379846874,user820999818,Александр Рожков,Уже ответил
2025-02-04T16:16:22,💬 Data Practicum Chat,1379846874,user820999818,Александр Рожков,"Чтобы было проще подготовиться к собеседованию/тестовому, зная, что тебя может ждать"
2025-02-04T16:18:00,💬 Data Practicum Chat,1379846874,user60031833,Sergey,"И как мне подготовиться, если там пусто?)"
2025-02-04T16:18:41,💬 Data Practicum Chat,1379846874,user234467651,Aleksey Voronin,"То есть тут уже люди отписываются, а ты только узнала? Ты чат не читаешь совсем? Это"
2025-02-04T16:18:59,💬 Data Practicum Chat,1379846874,user100092469,Irina,ну я ходячий он ты забыл?)
2025-02-04T16:19:05,💬 Data Practicum Chat,1379846874,user820999818,Александр Рожков,"Вы можете поделиться своим опытом, если хотите, то же сделают другие - так всем миром и подготовимся."
2025-02-04T16:20:07,💬 Data Practicum Chat,1379846874,user60031833,Sergey,"Как мне поможет подготовиться то, что я поделюсь опытом?"
2025-02-04T16:21:38,💬 Data Practicum Chat,1379846874,user820999818,Александр Рожков,"Потому что помимо вас другие люди будут там же выкладывать. Надеюсь, мои ответы исчерпывающие для тех, кто мотивирован искать работу, помогая другим и самому себе"
2025-02-04T16:21:52,💬 Data Practicum Chat,1379846874,user40196989,Алексей Яцына,Обещали голосовухи
2025-02-04T16:22:10,💬 Data Practicum Chat,1379846874,user100092469,Irina,Пошерьте
2025-02-04T16:22:26,💬 Data Practicum Chat,1379846874,user40196989,Алексей Яцына,Да там пусто Обещания не сбылись
2025-02-04T16:23:01,💬 Data Practicum Chat,1379846874,user40196989,Алексей Яцына,@umagalova
2025-02-04T16:23:10,💬 Data Practicum Chat,1379846874,user296507267,Darya,https://t.me/+i6upyoecsCk4ZTAy
2025-02-04T16:23:36,💬 Data Practicum Chat,1379846874,user40196989,Алексей Яцына,И у тебя свой канал? Да сколько можно
2025-02-04T16:24:21,💬 Data Practicum Chat,1379846874,user296507267,Darya,"Да, мне было грустно и одиноко"
2025-02-04T16:24:33,💬 Data Practicum Chat,1379846874,user296507267,Darya,Но эта ссылка на канал Мариян
2025-02-04T16:24:35,💬 Data Practicum Chat,1379846874,user60031833,Sergey,Где твой?
2025-02-04T16:24:35,💬 Data Practicum Chat,1379846874,user40196989,Алексей Яцына,Мужик бросил?
2025-02-04T16:25:27,💬 Data Practicum Chat,1379846874,user100092469,Irina,Я ей все говорю чтоб она его бросала
2025-02-04T16:25:34,💬 Data Practicum Chat,1379846874,user100092469,Irina,
2025-02-04T16:29:08,💬 Data Practicum Chat,1379846874,user168336377,Мариян Умагалова,
2025-02-04T16:30:09,💬 Data Practicum Chat,1379846874,user168336377,Мариян Умагалова,
2025-02-04T16:30:22,💬 Data Practicum Chat,1379846874,user168336377,Мариян Умагалова,Я все готовлю вступительную речь
2025-02-04T16:30:30,💬 Data Practicum Chat,1379846874,user168336377,Мариян Умагалова,
2025-02-04T16:31:00,💬 Data Practicum Chat,1379846874,user168336377,Мариян Умагалова,Есть спрос будет и предложение
2025-02-04T16:31:57,💬 Data Practicum Chat,1379846874,user100092469,Irina,я уже подписана
2025-02-04T16:32:02,💬 Data Practicum Chat,1379846874,user168336377,Мариян Умагалова,Попрошу немного терпения. Технические непредвиденные сложности
2025-02-04T16:32:03,💬 Data Practicum Chat,1379846874,user100092469,Irina,давай войсы
2025-02-04T16:32:13,💬 Data Practicum Chat,1379846874,user329172522,George,Я тоже У нас так много общего
2025-02-04T16:32:13,💬 Data Practicum Chat,1379846874,user168336377,Мариян Умагалова,
2025-02-04T16:44:58,💬 Data Practicum Chat,1379846874,user234467651,Aleksey Voronin,Да(
2025-02-04T16:45:21,💬 Data Practicum Chat,1379846874,user100092469,Irina,ну ёклмн
2025-02-04T16:45:34,💬 Data Practicum Chat,1379846874,user317277992,Ksenia,"Детка, ты отшибаешь память"
2025-02-04T16:45:49,💬 Data Practicum Chat,1379846874,user100092469,Irina,Я тебя обожаю
2025-02-04T17:57:47,💬 Data Practicum Chat,1379846874,user262309349,Arsen (არსენა) Хабибуллин,"извини, меня откачали после потери сознания от твоего сообщения и я снова тут"
2025-02-04T17:58:24,💬 Data Practicum Chat,1379846874,user100092469,Irina,гладко стелешь!)
2025-02-04T17:59:55,💬 Data Practicum Chat,1379846874,user262309349,Arsen (არსენა) Хабибуллин,"я просто захотел услышать «я тебя обожаю» в свой адрес от тебя, но не балуй меня, скажешь это чуть позже"
2025-02-04T18:04:09,💬 Data Practicum Chat,1379846874,user317277992,Ksenia,"Просто место занято, увы-увы"
2025-02-04T18:05:57,💬 Data Practicum Chat,1379846874,user234467651,Aleksey Voronin,"Андреем, будем честными"
2025-02-04T18:06:22,💬 Data Practicum Chat,1379846874,user100092469,Irina,что за интрига!
2025-02-04T18:06:33,💬 Data Practicum Chat,1379846874,user262309349,Arsen (არსენა) Хабибуллин,"Ты же когда-то уедешь на работу, потеряешь бдительность"
2025-02-04T18:10:02,💬 Data Practicum Chat,1379846874,user317277992,Ksenia,Не надейся
2025-02-04T18:10:50,💬 Data Practicum Chat,1379846874,user262309349,Arsen (არსენა) Хабибуллин,"мы спрячемся от Ксюши, и я тебе покажу"
2025-02-04T18:11:25,💬 Data Practicum Chat,1379846874,user100092469,Irina,я так не могу!
2025-02-04T18:16:54,💬 Data Practicum Chat,1379846874,user317277992,Ksenia,Я в сердечке так не спрятаться
2025-02-04T18:16:55,💬 Data Practicum Chat,1379846874,user262309349,Arsen (არსენა) Хабибуллин,"Мое сердце разбилось, как этот смайлик, но я не буду заставлять тебя выбирать"
2025-02-04T18:17:17,💬 Data Practicum Chat,1379846874,user262309349,Arsen (არსენა) Хабибуллин,тогда я пока буду доволен нашей шведской семьей
2025-02-04T18:18:08,💬 Data Practicum Chat,1379846874,user317277992,Ksenia,"Боюсь, так не получится построить я не готова делиться таким сокровищем"
2025-02-04T18:18:59,💬 Data Practicum Chat,1379846874,user100092469,Irina,ой ну как приятно
